,date,county,state,fips,cases,deaths
1944573,2021-11-23,Barnstable,Massachusetts,25001.0,19186,527.0
1944574,2021-11-23,Berkshire,Massachusetts,25003.0,10229,331.0
1944575,2021-11-23,Bristol,Massachusetts,25005.0,85812,1917.0
1944576,2021-11-23,Dukes,Massachusetts,25007.0,1905,0.0
1944577,2021-11-23,Essex,Massachusetts,25009.0,119955,2571.0
1944578,2021-11-23,Franklin,Massachusetts,25011.0,3820,124.0
1944579,2021-11-23,Hampden,Massachusetts,25013.0,69135,1695.0
1944580,2021-11-23,Hampshire,Massachusetts,25015.0,12342,324.0
1944581,2021-11-23,Middlesex,Massachusetts,25017.0,168570,3967.0
1944582,2021-11-23,Nantucket,Massachusetts,25019.0,1979,0.0
1944583,2021-11-23,Norfolk,Massachusetts,25021.0,67867,1881.0
1944584,2021-11-23,Plymouth,Massachusetts,25023.0,63038,1565.0
1944585,2021-11-23,Suffolk,Massachusetts,25025.0,111813,1935.0
1944586,2021-11-23,Unknown,Massachusetts,,62979,12.0
1944587,2021-11-23,Worcester,Massachusetts,25027.0,102355,2460.0
1947824,2021-11-24,Barnstable,Massachusetts,25001.0,19273,528.0
1947825,2021-11-24,Berkshire,Massachusetts,25003.0,10310,331.0
1947826,2021-11-24,Bristol,Massachusetts,25005.0,86121,1919.0
1947827,2021-11-24,Dukes,Massachusetts,25007.0,1906,0.0
1947828,2021-11-24,Essex,Massachusetts,25009.0,120475,2576.0
1947829,2021-11-24,Franklin,Massachusetts,25011.0,3843,124.0
1947830,2021-11-24,Hampden,Massachusetts,25013.0,69339,1696.0
1947831,2021-11-24,Hampshire,Massachusetts,25015.0,12382,324.0
1947832,2021-11-24,Middlesex,Massachusetts,25017.0,169160,3969.0
1947833,2021-11-24,Nantucket,Massachusetts,25019.0,1980,0.0
1947834,2021-11-24,Norfolk,Massachusetts,25021.0,68047,1883.0
1947835,2021-11-24,Plymouth,Massachusetts,25023.0,63281,1567.0
1947836,2021-11-24,Suffolk,Massachusetts,25025.0,112045,1936.0
1947837,2021-11-24,Unknown,Massachusetts,,63419,12.0
1947838,2021-11-24,Worcester,Massachusetts,25027.0,102826,2464.0
1951075,2021-11-25,Barnstable,Massachusetts,25001.0,19273,528.0
1951076,2021-11-25,Berkshire,Massachusetts,25003.0,10310,331.0
1951077,2021-11-25,Bristol,Massachusetts,25005.0,86121,1919.0
1951078,2021-11-25,Dukes,Massachusetts,25007.0,1906,0.0
1951079,2021-11-25,Essex,Massachusetts,25009.0,120475,2576.0
1951080,2021-11-25,Franklin,Massachusetts,25011.0,3843,124.0
1951081,2021-11-25,Hampden,Massachusetts,25013.0,69339,1696.0
1951082,2021-11-25,Hampshire,Massachusetts,25015.0,12382,324.0
1951083,2021-11-25,Middlesex,Massachusetts,25017.0,169160,3969.0
1951084,2021-11-25,Nantucket,Massachusetts,25019.0,1980,0.0
1951085,2021-11-25,Norfolk,Massachusetts,25021.0,68047,1883.0
1951086,2021-11-25,Plymouth,Massachusetts,25023.0,63281,1567.0
1951087,2021-11-25,Suffolk,Massachusetts,25025.0,112045,1936.0
1951088,2021-11-25,Unknown,Massachusetts,,63419,12.0
1951089,2021-11-25,Worcester,Massachusetts,25027.0,102826,2464.0
1954326,2021-11-26,Barnstable,Massachusetts,25001.0,19460,528.0
1954327,2021-11-26,Berkshire,Massachusetts,25003.0,10476,331.0
1954328,2021-11-26,Bristol,Massachusetts,25005.0,86659,1925.0
1954329,2021-11-26,Dukes,Massachusetts,25007.0,1910,0.0
1954330,2021-11-26,Essex,Massachusetts,25009.0,121070,2580.0
1954331,2021-11-26,Franklin,Massachusetts,25011.0,3908,124.0
1954332,2021-11-26,Hampden,Massachusetts,25013.0,69690,1698.0
1954333,2021-11-26,Hampshire,Massachusetts,25015.0,12484,324.0
1954334,2021-11-26,Middlesex,Massachusetts,25017.0,170099,3973.0
1954335,2021-11-26,Nantucket,Massachusetts,25019.0,1980,0.0
1954336,2021-11-26,Norfolk,Massachusetts,25021.0,68351,1883.0
1954337,2021-11-26,Plymouth,Massachusetts,25023.0,63732,1570.0
1954338,2021-11-26,Suffolk,Massachusetts,25025.0,112490,1937.0
1954339,2021-11-26,Unknown,Massachusetts,,63678,12.0
1954340,2021-11-26,Worcester,Massachusetts,25027.0,103718,2466.0
1957577,2021-11-27,Barnstable,Massachusetts,25001.0,19460,528.0
1957578,2021-11-27,Berkshire,Massachusetts,25003.0,10476,331.0
1957579,2021-11-27,Bristol,Massachusetts,25005.0,86659,1925.0
1957580,2021-11-27,Dukes,Massachusetts,25007.0,1910,0.0
1957581,2021-11-27,Essex,Massachusetts,25009.0,121070,2580.0
1957582,2021-11-27,Franklin,Massachusetts,25011.0,3908,124.0
1957583,2021-11-27,Hampden,Massachusetts,25013.0,69690,1698.0
1957584,2021-11-27,Hampshire,Massachusetts,25015.0,12484,324.0
1957585,2021-11-27,Middlesex,Massachusetts,25017.0,170099,3973.0
1957586,2021-11-27,Nantucket,Massachusetts,25019.0,1980,0.0
1957587,2021-11-27,Norfolk,Massachusetts,25021.0,68351,1883.0
1957588,2021-11-27,Plymouth,Massachusetts,25023.0,63732,1570.0
1957589,2021-11-27,Suffolk,Massachusetts,25025.0,112490,1937.0
1957590,2021-11-27,Unknown,Massachusetts,,63678,12.0
1957591,2021-11-27,Worcester,Massachusetts,25027.0,103718,2466.0
1960828,2021-11-28,Barnstable,Massachusetts,25001.0,19460,528.0
1960829,2021-11-28,Berkshire,Massachusetts,25003.0,10476,331.0
1960830,2021-11-28,Bristol,Massachusetts,25005.0,86659,1925.0
1960831,2021-11-28,Dukes,Massachusetts,25007.0,1910,0.0
1960832,2021-11-28,Essex,Massachusetts,25009.0,121070,2580.0
1960833,2021-11-28,Franklin,Massachusetts,25011.0,3908,124.0
1960834,2021-11-28,Hampden,Massachusetts,25013.0,69690,1698.0
1960835,2021-11-28,Hampshire,Massachusetts,25015.0,12484,324.0
1960836,2021-11-28,Middlesex,Massachusetts,25017.0,170099,3973.0
1960837,2021-11-28,Nantucket,Massachusetts,25019.0,1980,0.0
1960838,2021-11-28,Norfolk,Massachusetts,25021.0,68351,1883.0
1960839,2021-11-28,Plymouth,Massachusetts,25023.0,63732,1570.0
1960840,2021-11-28,Suffolk,Massachusetts,25025.0,112490,1937.0
1960841,2021-11-28,Unknown,Massachusetts,,63678,12.0
1960842,2021-11-28,Worcester,Massachusetts,25027.0,103718,2466.0
1964079,2021-11-29,Barnstable,Massachusetts,25001.0,19650,528.0
1964080,2021-11-29,Berkshire,Massachusetts,25003.0,10613,331.0
1964081,2021-11-29,Bristol,Massachusetts,25005.0,87300,1928.0
1964082,2021-11-29,Dukes,Massachusetts,25007.0,1920,0.0
1964083,2021-11-29,Essex,Massachusetts,25009.0,121868,2589.0
1964084,2021-11-29,Franklin,Massachusetts,25011.0,3986,124.0
1964085,2021-11-29,Hampden,Massachusetts,25013.0,70234,1699.0
1964086,2021-11-29,Hampshire,Massachusetts,25015.0,12566,324.0
1964087,2021-11-29,Middlesex,Massachusetts,25017.0,171126,3974.0
1964088,2021-11-29,Nantucket,Massachusetts,25019.0,1980,0.0
1964089,2021-11-29,Norfolk,Massachusetts,25021.0,68723,1883.0
1964090,2021-11-29,Plymouth,Massachusetts,25023.0,64285,1573.0
1964091,2021-11-29,Suffolk,Massachusetts,25025.0,112915,1940.0
1964092,2021-11-29,Unknown,Massachusetts,,63979,12.0
1964093,2021-11-29,Worcester,Massachusetts,25027.0,104350,2468.0
1967331,2021-11-30,Barnstable,Massachusetts,25001.0,19713,529.0
1967332,2021-11-30,Berkshire,Massachusetts,25003.0,10681,331.0
1967333,2021-11-30,Bristol,Massachusetts,25005.0,87542,1934.0
1967334,2021-11-30,Dukes,Massachusetts,25007.0,1929,0.0
1967335,2021-11-30,Essex,Massachusetts,25009.0,122302,2594.0
1967336,2021-11-30,Franklin,Massachusetts,25011.0,4020,125.0
1967337,2021-11-30,Hampden,Massachusetts,25013.0,70459,1700.0
1967338,2021-11-30,Hampshire,Massachusetts,25015.0,12608,325.0
1967339,2021-11-30,Middlesex,Massachusetts,25017.0,171732,3980.0
1967340,2021-11-30,Nantucket,Massachusetts,25019.0,1981,0.0
1967341,2021-11-30,Norfolk,Massachusetts,25021.0,68959,1885.0
1967342,2021-11-30,Plymouth,Massachusetts,25023.0,64683,1576.0
1967343,2021-11-30,Suffolk,Massachusetts,25025.0,113123,1941.0
1967344,2021-11-30,Unknown,Massachusetts,,64673,12.0
1967345,2021-11-30,Worcester,Massachusetts,25027.0,104692,2472.0
1970581,2021-12-01,Barnstable,Massachusetts,25001.0,19877,532.0
1970582,2021-12-01,Berkshire,Massachusetts,25003.0,10771,332.0
1970583,2021-12-01,Bristol,Massachusetts,25005.0,88151,1937.0
1970584,2021-12-01,Dukes,Massachusetts,25007.0,1934,0.0
1970585,2021-12-01,Essex,Massachusetts,25009.0,123013,2601.0
1970586,2021-12-01,Franklin,Massachusetts,25011.0,4067,125.0
1970587,2021-12-01,Hampden,Massachusetts,25013.0,70850,1702.0
1970588,2021-12-01,Hampshire,Massachusetts,25015.0,12691,327.0
1970589,2021-12-01,Middlesex,Massachusetts,25017.0,172710,3983.0
1970590,2021-12-01,Nantucket,Massachusetts,25019.0,1983,0.0
1970591,2021-12-01,Norfolk,Massachusetts,25021.0,69317,1885.0
1970592,2021-12-01,Plymouth,Massachusetts,25023.0,65081,1579.0
1970593,2021-12-01,Suffolk,Massachusetts,25025.0,113469,1942.0
1970594,2021-12-01,Unknown,Massachusetts,,65141,12.0
1970595,2021-12-01,Worcester,Massachusetts,25027.0,105345,2473.0
1973830,2021-12-02,Barnstable,Massachusetts,25001.0,20040,534.0
1973831,2021-12-02,Berkshire,Massachusetts,25003.0,10889,333.0
1973832,2021-12-02,Bristol,Massachusetts,25005.0,88770,1942.0
1973833,2021-12-02,Dukes,Massachusetts,25007.0,1947,0.0
1973834,2021-12-02,Essex,Massachusetts,25009.0,123763,2603.0
1973835,2021-12-02,Franklin,Massachusetts,25011.0,4108,126.0
1973836,2021-12-02,Hampden,Massachusetts,25013.0,71233,1703.0
1973837,2021-12-02,Hampshire,Massachusetts,25015.0,12757,327.0
1973838,2021-12-02,Middlesex,Massachusetts,25017.0,173693,3993.0
1973839,2021-12-02,Nantucket,Massachusetts,25019.0,1984,0.0
1973840,2021-12-02,Norfolk,Massachusetts,25021.0,69666,1888.0
1973841,2021-12-02,Plymouth,Massachusetts,25023.0,65481,1582.0
1973842,2021-12-02,Suffolk,Massachusetts,25025.0,113925,1943.0
1973843,2021-12-02,Unknown,Massachusetts,,65662,12.0
1973844,2021-12-02,Worcester,Massachusetts,25027.0,106161,2476.0
1977080,2021-12-03,Barnstable,Massachusetts,25001.0,20174,535.0
1977081,2021-12-03,Berkshire,Massachusetts,25003.0,11002,333.0
1977082,2021-12-03,Bristol,Massachusetts,25005.0,89254,1947.0
1977083,2021-12-03,Dukes,Massachusetts,25007.0,1965,0.0
1977084,2021-12-03,Essex,Massachusetts,25009.0,124533,2604.0
1977085,2021-12-03,Franklin,Massachusetts,25011.0,4166,126.0
1977086,2021-12-03,Hampden,Massachusetts,25013.0,71671,1704.0
1977087,2021-12-03,Hampshire,Massachusetts,25015.0,12876,329.0
1977088,2021-12-03,Middlesex,Massachusetts,25017.0,174735,3998.0
1977089,2021-12-03,Nantucket,Massachusetts,25019.0,1986,0.0
1977090,2021-12-03,Norfolk,Massachusetts,25021.0,70012,1892.0
1977091,2021-12-03,Plymouth,Massachusetts,25023.0,65942,1585.0
1977092,2021-12-03,Suffolk,Massachusetts,25025.0,114395,1945.0
1977093,2021-12-03,Unknown,Massachusetts,,66258,13.0
1977094,2021-12-03,Worcester,Massachusetts,25027.0,106875,2478.0
1980330,2021-12-04,Barnstable,Massachusetts,25001.0,20174,535.0
1980331,2021-12-04,Berkshire,Massachusetts,25003.0,11002,333.0
1980332,2021-12-04,Bristol,Massachusetts,25005.0,89254,1947.0
1980333,2021-12-04,Dukes,Massachusetts,25007.0,1965,0.0
1980334,2021-12-04,Essex,Massachusetts,25009.0,124533,2604.0
1980335,2021-12-04,Franklin,Massachusetts,25011.0,4166,126.0
1980336,2021-12-04,Hampden,Massachusetts,25013.0,71671,1704.0
1980337,2021-12-04,Hampshire,Massachusetts,25015.0,12876,329.0
1980338,2021-12-04,Middlesex,Massachusetts,25017.0,174735,3998.0
1980339,2021-12-04,Nantucket,Massachusetts,25019.0,1986,0.0
1980340,2021-12-04,Norfolk,Massachusetts,25021.0,70012,1892.0
1980341,2021-12-04,Plymouth,Massachusetts,25023.0,65942,1585.0
1980342,2021-12-04,Suffolk,Massachusetts,25025.0,114395,1945.0
1980343,2021-12-04,Unknown,Massachusetts,,66258,13.0
1980344,2021-12-04,Worcester,Massachusetts,25027.0,106875,2478.0
1983580,2021-12-05,Barnstable,Massachusetts,25001.0,20174,535.0
1983581,2021-12-05,Berkshire,Massachusetts,25003.0,11002,333.0
1983582,2021-12-05,Bristol,Massachusetts,25005.0,89254,1947.0
1983583,2021-12-05,Dukes,Massachusetts,25007.0,1965,0.0
1983584,2021-12-05,Essex,Massachusetts,25009.0,124533,2604.0
1983585,2021-12-05,Franklin,Massachusetts,25011.0,4166,126.0
1983586,2021-12-05,Hampden,Massachusetts,25013.0,71671,1704.0
1983587,2021-12-05,Hampshire,Massachusetts,25015.0,12876,329.0
1983588,2021-12-05,Middlesex,Massachusetts,25017.0,174735,3998.0
1983589,2021-12-05,Nantucket,Massachusetts,25019.0,1986,0.0
1983590,2021-12-05,Norfolk,Massachusetts,25021.0,70012,1892.0
1983591,2021-12-05,Plymouth,Massachusetts,25023.0,65942,1585.0
1983592,2021-12-05,Suffolk,Massachusetts,25025.0,114395,1945.0
1983593,2021-12-05,Unknown,Massachusetts,,66258,13.0
1983594,2021-12-05,Worcester,Massachusetts,25027.0,106875,2478.0
1986830,2021-12-06,Barnstable,Massachusetts,25001.0,20484,538.0
1986831,2021-12-06,Berkshire,Massachusetts,25003.0,11228,333.0
1986832,2021-12-06,Bristol,Massachusetts,25005.0,90532,1951.0
1986833,2021-12-06,Dukes,Massachusetts,25007.0,2001,0.0
1986834,2021-12-06,Essex,Massachusetts,25009.0,126012,2608.0
1986835,2021-12-06,Franklin,Massachusetts,25011.0,4307,126.0
1986836,2021-12-06,Hampden,Massachusetts,25013.0,72680,1706.0
1986837,2021-12-06,Hampshire,Massachusetts,25015.0,13088,330.0
1986838,2021-12-06,Middlesex,Massachusetts,25017.0,176891,4001.0
1986839,2021-12-06,Nantucket,Massachusetts,25019.0,1992,0.0
1986840,2021-12-06,Norfolk,Massachusetts,25021.0,70817,1894.0
1986841,2021-12-06,Plymouth,Massachusetts,25023.0,66892,1588.0
1986842,2021-12-06,Suffolk,Massachusetts,25025.0,115434,1945.0
1986843,2021-12-06,Unknown,Massachusetts,,66706,13.0
1986844,2021-12-06,Worcester,Massachusetts,25027.0,108399,2483.0
1990080,2021-12-07,Barnstable,Massachusetts,25001.0,20551,538.0
1990081,2021-12-07,Berkshire,Massachusetts,25003.0,11285,335.0
1990082,2021-12-07,Bristol,Massachusetts,25005.0,90975,1962.0
1990083,2021-12-07,Dukes,Massachusetts,25007.0,2007,0.0
1990084,2021-12-07,Essex,Massachusetts,25009.0,126527,2616.0
1990085,2021-12-07,Franklin,Massachusetts,25011.0,4328,126.0
1990086,2021-12-07,Hampden,Massachusetts,25013.0,72990,1710.0
1990087,2021-12-07,Hampshire,Massachusetts,25015.0,13143,330.0
1990088,2021-12-07,Middlesex,Massachusetts,25017.0,177499,4011.0
1990089,2021-12-07,Nantucket,Massachusetts,25019.0,1993,0.0
1990090,2021-12-07,Norfolk,Massachusetts,25021.0,71192,1900.0
1990091,2021-12-07,Plymouth,Massachusetts,25023.0,67326,1593.0
1990092,2021-12-07,Suffolk,Massachusetts,25025.0,115874,1946.0
1990093,2021-12-07,Unknown,Massachusetts,,67493,13.0
1990094,2021-12-07,Worcester,Massachusetts,25027.0,108786,2487.0
1993331,2021-12-08,Barnstable,Massachusetts,25001.0,20734,538.0
1993332,2021-12-08,Berkshire,Massachusetts,25003.0,11368,335.0
1993333,2021-12-08,Bristol,Massachusetts,25005.0,91653,1963.0
1993334,2021-12-08,Dukes,Massachusetts,25007.0,2020,0.0
1993335,2021-12-08,Essex,Massachusetts,25009.0,127345,2618.0
1993336,2021-12-08,Franklin,Massachusetts,25011.0,4371,126.0
1993337,2021-12-08,Hampden,Massachusetts,25013.0,73339,1712.0
1993338,2021-12-08,Hampshire,Massachusetts,25015.0,13241,330.0
1993339,2021-12-08,Middlesex,Massachusetts,25017.0,178510,4013.0
1993340,2021-12-08,Nantucket,Massachusetts,25019.0,2000,0.0
1993341,2021-12-08,Norfolk,Massachusetts,25021.0,71595,1901.0
1993342,2021-12-08,Plymouth,Massachusetts,25023.0,67732,1597.0
1993343,2021-12-08,Suffolk,Massachusetts,25025.0,116325,1946.0
1993344,2021-12-08,Unknown,Massachusetts,,68024,13.0
1993345,2021-12-08,Worcester,Massachusetts,25027.0,109632,2487.0
1996582,2021-12-09,Barnstable,Massachusetts,25001.0,20842,538.0
1996583,2021-12-09,Berkshire,Massachusetts,25003.0,11442,335.0
1996584,2021-12-09,Bristol,Massachusetts,25005.0,92323,1968.0
1996585,2021-12-09,Dukes,Massachusetts,25007.0,2046,0.0
1996586,2021-12-09,Essex,Massachusetts,25009.0,128064,2623.0
1996587,2021-12-09,Franklin,Massachusetts,25011.0,4422,126.0
1996588,2021-12-09,Hampden,Massachusetts,25013.0,73726,1714.0
1996589,2021-12-09,Hampshire,Massachusetts,25015.0,13370,330.0
1996590,2021-12-09,Middlesex,Massachusetts,25017.0,179618,4016.0
1996591,2021-12-09,Nantucket,Massachusetts,25019.0,2005,0.0
1996592,2021-12-09,Norfolk,Massachusetts,25021.0,72023,1906.0
1996593,2021-12-09,Plymouth,Massachusetts,25023.0,68223,1600.0
1996594,2021-12-09,Suffolk,Massachusetts,25025.0,116811,1950.0
1996595,2021-12-09,Unknown,Massachusetts,,68581,13.0
1996596,2021-12-09,Worcester,Massachusetts,25027.0,110427,2487.0
1999833,2021-12-10,Barnstable,Massachusetts,25001.0,21021,538.0
1999834,2021-12-10,Berkshire,Massachusetts,25003.0,11534,335.0
1999835,2021-12-10,Bristol,Massachusetts,25005.0,92887,1970.0
1999836,2021-12-10,Dukes,Massachusetts,25007.0,2062,0.0
1999837,2021-12-10,Essex,Massachusetts,25009.0,128724,2627.0
1999838,2021-12-10,Franklin,Massachusetts,25011.0,4482,126.0
1999839,2021-12-10,Hampden,Massachusetts,25013.0,74098,1720.0
1999840,2021-12-10,Hampshire,Massachusetts,25015.0,13513,331.0
1999841,2021-12-10,Middlesex,Massachusetts,25017.0,180554,4022.0
1999842,2021-12-10,Nantucket,Massachusetts,25019.0,2014,0.0
1999843,2021-12-10,Norfolk,Massachusetts,25021.0,72378,1908.0
1999844,2021-12-10,Plymouth,Massachusetts,25023.0,68655,1602.0
1999845,2021-12-10,Suffolk,Massachusetts,25025.0,117320,1952.0
1999846,2021-12-10,Unknown,Massachusetts,,69245,13.0
1999847,2021-12-10,Worcester,Massachusetts,25027.0,111102,2490.0
2003083,2021-12-11,Barnstable,Massachusetts,25001.0,21021,538.0
2003084,2021-12-11,Berkshire,Massachusetts,25003.0,11534,335.0
2003085,2021-12-11,Bristol,Massachusetts,25005.0,92887,1970.0
2003086,2021-12-11,Dukes,Massachusetts,25007.0,2062,0.0
2003087,2021-12-11,Essex,Massachusetts,25009.0,128724,2627.0
2003088,2021-12-11,Franklin,Massachusetts,25011.0,4482,126.0
2003089,2021-12-11,Hampden,Massachusetts,25013.0,74098,1720.0
2003090,2021-12-11,Hampshire,Massachusetts,25015.0,13513,331.0
2003091,2021-12-11,Middlesex,Massachusetts,25017.0,180554,4022.0
2003092,2021-12-11,Nantucket,Massachusetts,25019.0,2014,0.0
2003093,2021-12-11,Norfolk,Massachusetts,25021.0,72378,1908.0
2003094,2021-12-11,Plymouth,Massachusetts,25023.0,68655,1602.0
2003095,2021-12-11,Suffolk,Massachusetts,25025.0,117320,1952.0
2003096,2021-12-11,Unknown,Massachusetts,,69245,13.0
2003097,2021-12-11,Worcester,Massachusetts,25027.0,111102,2490.0
2006334,2021-12-12,Barnstable,Massachusetts,25001.0,21021,538.0
2006335,2021-12-12,Berkshire,Massachusetts,25003.0,11534,335.0
2006336,2021-12-12,Bristol,Massachusetts,25005.0,92887,1970.0
2006337,2021-12-12,Dukes,Massachusetts,25007.0,2062,0.0
2006338,2021-12-12,Essex,Massachusetts,25009.0,128724,2627.0
2006339,2021-12-12,Franklin,Massachusetts,25011.0,4482,126.0
2006340,2021-12-12,Hampden,Massachusetts,25013.0,74098,1720.0
2006341,2021-12-12,Hampshire,Massachusetts,25015.0,13513,331.0
2006342,2021-12-12,Middlesex,Massachusetts,25017.0,180554,4022.0
2006343,2021-12-12,Nantucket,Massachusetts,25019.0,2014,0.0
2006344,2021-12-12,Norfolk,Massachusetts,25021.0,72378,1908.0
2006345,2021-12-12,Plymouth,Massachusetts,25023.0,68655,1602.0
2006346,2021-12-12,Suffolk,Massachusetts,25025.0,117320,1952.0
2006347,2021-12-12,Unknown,Massachusetts,,69245,13.0
2006348,2021-12-12,Worcester,Massachusetts,25027.0,111102,2490.0
2009585,2021-12-13,Barnstable,Massachusetts,25001.0,21375,538.0
2009586,2021-12-13,Berkshire,Massachusetts,25003.0,11741,335.0
2009587,2021-12-13,Bristol,Massachusetts,25005.0,94146,1975.0
2009588,2021-12-13,Dukes,Massachusetts,25007.0,2096,0.0
2009589,2021-12-13,Essex,Massachusetts,25009.0,130107,2632.0
2009590,2021-12-13,Franklin,Massachusetts,25011.0,4562,126.0
2009591,2021-12-13,Hampden,Massachusetts,25013.0,75014,1720.0
2009592,2021-12-13,Hampshire,Massachusetts,25015.0,13716,331.0
2009593,2021-12-13,Middlesex,Massachusetts,25017.0,182713,4029.0
2009594,2021-12-13,Nantucket,Massachusetts,25019.0,2047,0.0
2009595,2021-12-13,Norfolk,Massachusetts,25021.0,73260,1909.0
2009596,2021-12-13,Plymouth,Massachusetts,25023.0,69646,1610.0
2009597,2021-12-13,Suffolk,Massachusetts,25025.0,118384,1955.0
2009598,2021-12-13,Unknown,Massachusetts,,69857,13.0
2009599,2021-12-13,Worcester,Massachusetts,25027.0,112597,2490.0
2012836,2021-12-14,Barnstable,Massachusetts,25001.0,21463,540.0
2012837,2021-12-14,Berkshire,Massachusetts,25003.0,11784,335.0
2012838,2021-12-14,Bristol,Massachusetts,25005.0,94582,1983.0
2012839,2021-12-14,Dukes,Massachusetts,25007.0,2124,0.0
2012840,2021-12-14,Essex,Massachusetts,25009.0,130702,2642.0
2012841,2021-12-14,Franklin,Massachusetts,25011.0,4584,127.0
2012842,2021-12-14,Hampden,Massachusetts,25013.0,75448,1723.0
2012843,2021-12-14,Hampshire,Massachusetts,25015.0,13809,334.0
2012844,2021-12-14,Middlesex,Massachusetts,25017.0,183387,4037.0
2012845,2021-12-14,Nantucket,Massachusetts,25019.0,2050,0.0
2012846,2021-12-14,Norfolk,Massachusetts,25021.0,73583,1916.0
2012847,2021-12-14,Plymouth,Massachusetts,25023.0,70088,1616.0
2012848,2021-12-14,Suffolk,Massachusetts,25025.0,118716,1958.0
2012849,2021-12-14,Unknown,Massachusetts,,70494,12.0
2012850,2021-12-14,Worcester,Massachusetts,25027.0,113132,2502.0
2016087,2021-12-15,Barnstable,Massachusetts,25001.0,21624,542.0
2016088,2021-12-15,Berkshire,Massachusetts,25003.0,11842,336.0
2016089,2021-12-15,Bristol,Massachusetts,25005.0,95111,1987.0
2016090,2021-12-15,Dukes,Massachusetts,25007.0,2134,0.0
2016091,2021-12-15,Essex,Massachusetts,25009.0,131433,2647.0
2016092,2021-12-15,Franklin,Massachusetts,25011.0,4622,127.0
2016093,2021-12-15,Hampden,Massachusetts,25013.0,75927,1725.0
2016094,2021-12-15,Hampshire,Massachusetts,25015.0,13912,334.0
2016095,2021-12-15,Middlesex,Massachusetts,25017.0,184434,4042.0
2016096,2021-12-15,Nantucket,Massachusetts,25019.0,2071,0.0
2016097,2021-12-15,Norfolk,Massachusetts,25021.0,73895,1919.0
2016098,2021-12-15,Plymouth,Massachusetts,25023.0,70472,1618.0
2016099,2021-12-15,Suffolk,Massachusetts,25025.0,119248,1961.0
2016100,2021-12-15,Unknown,Massachusetts,,71133,12.0
2016101,2021-12-15,Worcester,Massachusetts,25027.0,113851,2503.0
2019337,2021-12-16,Barnstable,Massachusetts,25001.0,21807,543.0
2019338,2021-12-16,Berkshire,Massachusetts,25003.0,11918,336.0
2019339,2021-12-16,Bristol,Massachusetts,25005.0,95730,1990.0
2019340,2021-12-16,Dukes,Massachusetts,25007.0,2148,0.0
2019341,2021-12-16,Essex,Massachusetts,25009.0,132127,2655.0
2019342,2021-12-16,Franklin,Massachusetts,25011.0,4662,127.0
2019343,2021-12-16,Hampden,Massachusetts,25013.0,76390,1727.0
2019344,2021-12-16,Hampshire,Massachusetts,25015.0,14034,334.0
2019345,2021-12-16,Middlesex,Massachusetts,25017.0,185583,4045.0
2019346,2021-12-16,Nantucket,Massachusetts,25019.0,2092,0.0
2019347,2021-12-16,Norfolk,Massachusetts,25021.0,74358,1921.0
2019348,2021-12-16,Plymouth,Massachusetts,25023.0,70980,1621.0
2019349,2021-12-16,Suffolk,Massachusetts,25025.0,120054,1966.0
2019350,2021-12-16,Unknown,Massachusetts,,71911,12.0
2019351,2021-12-16,Worcester,Massachusetts,25027.0,114606,2506.0
2022588,2021-12-17,Barnstable,Massachusetts,25001.0,21986,546.0
2022589,2021-12-17,Berkshire,Massachusetts,25003.0,12005,336.0
2022590,2021-12-17,Bristol,Massachusetts,25005.0,96451,1996.0
2022591,2021-12-17,Dukes,Massachusetts,25007.0,2158,0.0
2022592,2021-12-17,Essex,Massachusetts,25009.0,132872,2662.0
2022593,2021-12-17,Franklin,Massachusetts,25011.0,4734,127.0
2022594,2021-12-17,Hampden,Massachusetts,25013.0,76954,1730.0
2022595,2021-12-17,Hampshire,Massachusetts,25015.0,14139,335.0
2022596,2021-12-17,Middlesex,Massachusetts,25017.0,186874,4057.0
2022597,2021-12-17,Nantucket,Massachusetts,25019.0,2113,0.0
2022598,2021-12-17,Norfolk,Massachusetts,25021.0,74907,1923.0
2022599,2021-12-17,Plymouth,Massachusetts,25023.0,71463,1625.0
2022600,2021-12-17,Suffolk,Massachusetts,25025.0,120820,1970.0
2022601,2021-12-17,Unknown,Massachusetts,,72618,12.0
2022602,2021-12-17,Worcester,Massachusetts,25027.0,115376,2510.0
2025839,2021-12-18,Barnstable,Massachusetts,25001.0,21986,546.0
2025840,2021-12-18,Berkshire,Massachusetts,25003.0,12005,336.0
2025841,2021-12-18,Bristol,Massachusetts,25005.0,96451,1996.0
2025842,2021-12-18,Dukes,Massachusetts,25007.0,2158,0.0
2025843,2021-12-18,Essex,Massachusetts,25009.0,132872,2662.0
2025844,2021-12-18,Franklin,Massachusetts,25011.0,4734,127.0
2025845,2021-12-18,Hampden,Massachusetts,25013.0,76954,1730.0
2025846,2021-12-18,Hampshire,Massachusetts,25015.0,14139,335.0
2025847,2021-12-18,Middlesex,Massachusetts,25017.0,186874,4057.0
2025848,2021-12-18,Nantucket,Massachusetts,25019.0,2113,0.0
2025849,2021-12-18,Norfolk,Massachusetts,25021.0,74907,1923.0
2025850,2021-12-18,Plymouth,Massachusetts,25023.0,71463,1625.0
2025851,2021-12-18,Suffolk,Massachusetts,25025.0,120820,1970.0
2025852,2021-12-18,Unknown,Massachusetts,,72618,12.0
2025853,2021-12-18,Worcester,Massachusetts,25027.0,115376,2510.0
2029090,2021-12-19,Barnstable,Massachusetts,25001.0,21986,546.0
